ISS.UTCGregorian,ISS.UTCModJulian,ISS.ElapsedSecs,ISS.ICRF.X,ISS.ICRF.Y,ISS.ICRF.Z,Earth.ICRF.X,Earth.ICRF.Y,Earth.ICRF.Z,Sun.ICRF.X,Sun.ICRF.Y,Sun.ICRF.Z,SolarSystemBarycenter.ICRF.X,SolarSystemBarycenter.ICRF.Y,SolarSystemBarycenter.ICRF.Z
13 Sep 2024 09:02:20.178,30566.87662242755,51758.17774044117,147575512.1182888,-22858512.95443154,-9882409.781444091,147573293.8350967,-22864759.93101024,-9880858.677045133,-969947.4476062059,-620921.0383714661,-238032.8924962673,0,0,0
13 Sep 2024 09:03:51.860,30566.87768356395,51849.85992583679,147575434.3954767,-22856050.16335724,-9881859.79935679,147573689.3253024,-22862297.36972908,-9879791.238097768,-969946.4035208523,-620921.7332540341,-238033.2105567381,0,0,0
13 Sep 2024 09:05:23.558,30566.87874488272,51941.55786753399,147575338.08087,-22853653.2792018,-9881287.692055693,147574084.834944,-22859834.37819867,-9878723.612679726,-969945.3592551649,-620922.4282545708,-238033.5286712553,0,0,0
13 Sep 2024 09:06:55.273,30566.87980639683,52033.27268640278,147575228.3922724,-22851321.58405811,-9880688.171067815,147574480.3688301,-22857370.92630967,-9877655.787739605,-969944.3147964776,-620923.1233815737,-238033.846843712,0,0,0
13 Sep 2024 09:08:27.006,30566.88086812712,52125.00618350459,147575110.6896898,-22849053.64808858,-9880056.230866974,147574875.9346996,-22854906.96568241,-9876587.742306449,-969943.270124197,-620923.8186486848,-238034.1650803536,0,0,0
13 Sep 2024 09:09:58.759,30566.88193007961,52216.75887872698,147574990.4212933,-22846847.39362694,-9879387.214560188,147575271.5347643,-22852442.48234917,-9875519.470325714,-969942.225232482,-620924.5140598603,-238034.4833829831,0,0,0
13 Sep 2024 09:11:30.530,30566.88299224526,52308.52999035269,147574873.0662694,-22844700.11376898,-9878676.865288556,147575667.1656236,-22849977.49730337,-9874450.980897382,-969941.1801301539,-620925.2096091583,-238034.8017488886,0,0,0
13 Sep 2024 09:13:02.319,30566.88405461246,52400.31851695385,147574764.0752706,-22842608.47346039,-9877921.364866946,147576062.8229318,-22847512.03744016,-9873382.285679627,-969940.1348286271,-620925.905288998,-238035.1201745961,0,0,0
13 Sep 2024 09:14:34.123,30566.88511716516,52492.12307017297,147574668.812683,-22840568.54875924,-9877117.376111614,147576458.5006776,-22845046.14004808,-9872313.400835808,-969939.0893437862,-620926.6010888517,-238035.4386552889,0,0,0
13 Sep 2024 09:16:05.941,30566.88617986728,52583.94053351367,147574592.5004737,-22838575.89698716,-9876262.091961568,147576854.1854059,-22842579.8888346,-9871244.362650352,-969938.0437110364,-620927.2969850972,-238035.7571801543,0,0,0
13 Sep 2024 09:17:37.767,30566.88724267278,52675.76692861039,147574540.1601939,-22836625.5828217,-9875353.261563234,147577249.8599545,-22840113.39065837,-9870175.217442958,-969936.9979757071,-620927.9929475822,-238036.0757353939,0,0,0
13 Sep 2024 09:19:09.599,30566.8883055422,52767.59884664789,147574516.5576016,-22834712.20128121,-9874389.201825472,147577645.5096234,-22837646.73708083,-9869106.004902476,-969935.9521766603,-620928.6889504716,-238036.3943091761,0,0,0
13 Sep 2024 09:20:41.432,30566.88936842563,52859.43197419401,147574526.1518798,-22832829.96796573,-9873368.830939675,147578041.1158233,-22835180.04396306,-9868036.775250845,-969934.906362921,-620929.3849610761,-238036.7128865402,0,0,0
13 Sep 2024 09:22:13.262,30566.89043127442,52951.26211002935,147574573.0465719,-22830972.76060461,-9872291.671086788,147578436.6604569,-22832713.42415333,-9866967.57740405,-969933.8605825007,-620930.0809475556,-238037.0314529128,0,0,0
13 Sep 2024 09:23:45.084,30566.89149402902,53043.08410714148,147574660.9440418,-22829134.20746151,-9871157.867300501,147578832.1213631,-22830247.01590597,-9865898.47129075,-969932.8148938119,-620930.7768708915,-238037.3499904368,0,0,0
13 Sep 2024 09:25:16.894,30566.89255664525,53134.89414935466,147574793.1066625,-22827307.71171416,-9869968.15949678,147579227.4821222,-22827780.92172945,-9864829.501344955,-969931.7693404853,-620931.4727021717,-238037.6684858743,0,0,0
13 Sep 2024 09:26:48.688,30566.89361907047,53226.68768906733,147574972.3197638,-22825486.56542378,-9868723.899838284,147579622.7231734,-22825315.2637802,-9863760.720517408,-969930.7239741683,-620932.1684069186,-238037.9869234525,0,0,0
13 Sep 2024 09:28:20.462,30566.89468127175,53318.46187978517,147575200.8657372,-22823663.97487651,-9867427.006184572,147580017.8322888,-22822850.11852257,-9862692.161952846,-969929.6788274646,-620932.8639635667,-238038.3052932955,0,0,0
13 Sep 2024 09:29:52.213,30566.89574320256,53410.2127016522,147575480.4938269,-22821833.1918927,-9866079.980391443,147580412.7921958,-22820385.59393956,-9861623.872458294,-969928.6339459121,-620933.5593416579,-238038.6235814579,0,0,0
13 Sep 2024 09:31:23.938,30566.89680483273,53501.93754831562,147575812.4072957,-22819987.53640692,-9864685.845445314,147580807.5917138,-22817921.76004704,-9860555.882383283,-969927.5893594027,-620934.2545214258,-238038.9417788964,0,0,0
13 Sep 2024 09:32:55.636,30566.89786615182,53593.63551735878,147576197.2550118,-22818120.46243565,-9863248.105337599,147581202.2270009,-22815458.64109182,-9859488.202237967,-969926.545078069,-620934.9494960383,-238039.2598824818,0,0,0
13 Sep 2024 09:34:27.305,30566.89892714614,53685.30542630469,147576635.1186699,-22816225.66791204,-9861770.736465784,147581596.6930113,-22812996.26884377,-9858420.845793514,-969925.5011155307,-620935.6442565434,-238039.5778881181,0,0,0
13 Sep 2024 09:35:58.947,30566.89998780874,53776.94667542819,147577125.5152704,-22814297.14495603,-9860258.131775731,147581990.9872093,-22810534.65941959,-9857353.820035938,-969924.4574784338,-620936.3387983777,-238039.8957937192,0,0,0
13 Sep 2024 09:37:30.560,30566.90104815258,53868.56038339902,147577667.4103583,-22812329.21914161,-9858715.033563208,147582385.1144528,-22808073.78277752,-9856287.111943116,-969923.4141542017,-620937.0331300348,-238040.2136031687,0,0,0
13 Sep 2024 09:39:02.147,30566.90210817993,53960.14674635371,147578259.2155598,-22810316.66494812,-9857146.5257653,147582779.0756287,-22805613.63365614,-9855220.719234372,-969922.3711405396,-620937.7272530012,-238040.5313171484,0,0,0
13 Sep 2024 09:40:33.709,30566.90316793305,54051.7094154493,147578898.8343247,-22808254.66445552,-9855557.904538484,147583172.8864819,-22803154.11399489,-9854154.599403698,-969921.3283957839,-620938.4211949483,-238040.8489483222,0,0,0
13 Sep 2024 09:42:05.250,30566.90422743462,54143.25035173679,147579583.6530638,-22806138.96849204,-9853954.708644303,147583566.5554852,-22800695.17110592,-9853088.729612639,-969920.2858977318,-620939.1149707399,-238041.1665034946,0,0,0
13 Sep 2024 09:43:36.775,30566.90528674198,54234.77450734936,147580310.602701,-22803965.83368307,-9852342.579274788,147583960.1039644,-22798236.67198028,-9852023.052206237,-969919.2435899377,-620939.8086179048,-238041.4839998446,0,0,0
13 Sep 2024 09:45:08.285,30566.90634588827,54326.28474701196,147581076.1541838,-22801732.17666591,-9850727.288471563,147584353.5442618,-22795778.53967075,-9850957.533830415,-969918.2014397383,-620940.502158165,-238041.8014473133,0,0,0
13 Sep 2024 09:46:39.786,30566.90740492868,54417.78583772248,147581876.3869846,-22799435.51117912,-9849114.607959589,147584746.8968908,-22793320.64613048,-9849892.118981129,-969917.1593929231,-620941.1956276447,-238042.1188624334,0,0,0
13 Sep 2024 09:48:11.283,30566.90846391938,54509.28263417445,147582707.0172825,-22797074.01360918,-9847510.279880706,147585140.1827318,-22790862.86095548,-9848826.751132587,-969916.1173941493,-620941.8890631273,-238042.4362620469,0,0,0
13 Sep 2024 09:49:42.780,30566.90952291222,54600.77961607603,147583563.4387227,-22794646.55249487,-9845919.964235358,147585533.4210432,-22788405.06381316,-9847761.378124638,-969915.0753924251,-620942.5824985728,-238042.7536616977,0,0,0
13 Sep 2024 09:51:14.283,30566.91058197883,54692.28297084337,147584440.7905203,-22792152.64246076,-9844349.143396474,147585926.6384124,-22785947.08849684,-9846695.927912224,-969914.0333172977,-620943.2759808749,-238043.0710828435,0,0,0
13 Sep 2024 09:52:45.795,30566.9116411436,54783.79480757285,147585333.9531089,-22789592.60475753,-9842803.163476944,147586319.8438909,-22783488.87835078,-9845630.375936989,-969912.9911446869,-620943.9695260115,-238043.3885328062,0,0,0
13 Sep 2024 09:54:17.320,30566.91270046599,54875.32026164699,147586237.6692706,-22786967.37089387,-9841287.055940278,147586713.0595265,-22781030.2954255,-9844564.662402445,-969911.9488161504,-620944.6631729081,-238043.7060293946,0,0,0
13 Sep 2024 09:55:48.862,30566.91375997822,54966.86211826745,147587146.5474112,-22784278.61984527,-9839805.575731536,147587106.2972613,-22778571.26490148,-9843498.754876846,-969910.9062999785,-620945.356942676,-238044.0235822722,0,0,0
13 Sep 2024 09:57:20.422,30566.91481970326,55058.42236143071,147588055.1327302,-22781528.71996615,-9838363.123108877,147587499.5655904,-22776111.73348067,-9842432.63025729,-969909.8635735512,-620946.0508503355,-238044.3411983233,0,0,0
13 Sep 2024 09:58:52.004,30566.91587967339,55150.00378136756,147588957.9804403,-22778720.65559332,-9836963.671656447,147587892.8764667,-22773651.62620694,-9841366.256052813,-969908.8206051588,-620946.7449170463,-238044.6588872224,0,0,0
13 Sep 2024 10:00:23.606,30566.91693988124,55241.60573906265,147589849.6714598,-22775858.12545553,-9835610.790242311,147588286.2271129,-22771190.96024184,-9840299.639702395,-969907.7774019837,-620947.4391379617,-238044.9766467568,0,0,0
13 Sep 2024 10:01:55.229,30566.91800033744,55333.22915484896,147590724.9189234,-22772945.35314336,-9834307.527458895,147588679.6214474,-22768729.71085884,-9839232.770487927,-969906.7339535654,-620948.1335200518,-238045.294480117,0,0,0
13 Sep 2024 10:03:26.871,30566.91906100722,55424.87102412852,147591578.5720144,-22769987.21592186,-9833056.457296491,147589073.046538,-22766267.95876565,-9838165.683393523,-969905.6902941763,-620948.8280405477,-238045.6123768799,0,0,0
13 Sep 2024 10:04:58.532,30566.92012189739,55516.5319349966,147592405.7421456,-22766988.95498967,-9831859.54527832,147589466.5048796,-22763805.68816092,-9837098.371569842,-969904.6464170516,-620949.5227038935,-238045.9303390849,0,0,0
13 Sep 2024 10:06:30.209,30566.92118297173,55608.20875775535,147593201.7870581,-22763956.35513113,-9830718.227310032,147589859.98301,-22761342.98311395,-9836030.871458121,-969903.602357924,-620950.2174863853,-238046.2483558729,0,0,0
13 Sep 2024 10:08:01.899,30566.92224419758,55699.89867074182,147593962.3989949,-22760895.55558131,-9829633.337304132,147590253.4687954,-22758879.91942024,-9834963.215913186,-969902.5581488013,-620950.9123666435,-238046.5664174594,0,0,0
13 Sep 2024 10:09:33.598,30566.9233055348,55791.59820730565,147594683.6428972,-22757813.01653945,-9828605.109988848,147590646.9473407,-22756416.59020251,-9833895.445300626,-969901.5138292611,-620951.6073183715,-238046.8845118172,0,0,0
13 Sep 2024 10:11:05.304,30566.9243669424,55883.30382315908,147595362.0040613,-22754715.43220124,-9827633.170955786,147591040.4034249,-22753953.09067013,-9832827.600890515,-969900.4694396257,-620952.3023147248,-238047.2026266493,0,0,0
13 Sep 2024 10:12:37.013,30566.92542839659,55975.01346515492,147595994.4365859,-22751609.60654373,-9826716.525548408,147591433.8282309,-22751489.47597669,-9831759.70659009,-969899.42500332,-620952.9973401465,-238047.5207548384,0,0,0
13 Sep 2024 10:14:08.724,30566.92648985552,56066.72351734014,147596578.3737591,-22748502.48399156,-9825853.601810476,147591827.2062432,-22749025.84325855,-9830691.804504702,-969898.3805614412,-620953.6923672184,-238047.8388838358,0,0,0
13 Sep 2024 10:15:40.431,30566.92755128504,56158.43102760846,147597111.7723089,-22745401.00060605,-9825042.243889736,147592220.5248006,-22746562.27181999,-9829623.929010097,-969897.336147666,-620954.3873735778,-238048.1570034046,0,0,0
13 Sep 2024 10:17:12.134,30566.92861265945,56250.133776851,147597593.13327,-22742312.00794258,-9824279.736578623,147592613.7743914,-22744098.82127536,-9828556.105947085,-969896.2917873263,-620955.0823424086,-238048.4751058463,0,0,0
13 Sep 2024 10:18:43.830,30566.92967395753,56341.82993037393,147598021.5148984,-22739242.21205079,-9823562.838959549,147593006.9471569,-22741635.54091291,-9827488.356680466,-969895.2475011647,-620955.7772597969,-238048.7931847963,0,0,0
13 Sep 2024 10:20:15.518,30566.93073516659,56433.51839339593,147598396.5434808,-22736198.09050533,-9822887.817435917,147593400.0384141,-22739172.46014475,-9826420.693959389,-969894.2033017874,-620956.4721174613,-238049.1112364586,0,0,0
13 Sep 2024 10:21:47.198,30566.9317962765,56525.19828990335,147598718.4140307,-22733185.84115421,-9822250.490695043,147593793.0444201,-22736709.60250637,-9825353.127985699,-969893.159199059,-620957.1669087484,-238049.4292577915,0,0,0
13 Sep 2024 10:23:18.870,30566.93285729404,56616.87020547688,147598987.8913754,-22730211.27603196,-9821646.266763097,147594185.9676982,-22734246.95226964,-9824285.651941767,-969892.1151864529,-620957.8616381064,-238049.7472508326,0,0,0
13 Sep 2024 10:24:50.535,30566.93391823244,56708.53528330335,147599206.2965116,-22727279.79069844,-9821070.199726686,147594578.8131586,-22731784.4787352,-9823218.252520444,-969891.0712508261,-620958.556314189,-238050.0652195364,0,0,0
13 Sep 2024 10:26:22.194,30566.93497909515,56800.1938210451,147599375.4893713,-22724396.35140565,-9820517.051001638,147594971.5820903,-22729322.17389214,-9822150.926249269,-969890.0273888409,-620959.2509392649,-238050.383164946,0,0,0
13 Sep 2024 10:27:53.848,30566.93603990644,56891.84791648295,147599497.8544922,-22721565.35864743,-9819981.328843066,147595364.2834896,-22726859.98139641,-9821083.64870498,-969888.9835766256,-620959.9455292299,-238050.7010943368,0,0,0
13 Sep 2024 10:29:25.500,30566.93710069644,56983.50017282646,147599576.270761,-22718790.64353953,-9819457.355310973,147595756.9285154,-22724397.83131697,-9820016.389574824,-969887.9397844374,-620960.6401038021,-238051.0190167334,0,0,0
13 Sep 2024 10:30:57.154,30566.93816150157,57075.15373548958,147599614.0801971,-22716075.42702665,-9818939.325953398,147596149.530643,-22721935.63915614,-9818949.112231907,-969886.8959765732,-620961.3346868344,-238051.3369430527,0,0,0
13 Sep 2024 10:32:28.811,30566.93922234473,57166.81058469694,147599615.0522387,-22713422.33569767,-9818421.380298881,147596542.0983511,-22719473.3517172,-9817881.793617237,-969885.8521304131,-620962.0292933173,-238051.6548801586,0,0,0
13 Sep 2024 10:34:00.474,30566.94028326494,57258.47409123089,147599583.3450173,-22710833.29832631,-9817897.648950338,147596934.6460689,-22717010.87844644,-9816814.394478848,-969884.8082076013,-620962.7239488028,-238051.9728397485,0,0,0
13 Sep 2024 10:35:32.148,30566.94134430854,57350.14825797407,147599523.4599202,-22708309.55032844,-9817362.318978207,147597327.1909247,-22714548.11180815,-9815746.868203634,-969883.7641625106,-620963.4186836258,-238052.2908357028,0,0,0
13 Sep 2024 10:37:03.835,30566.94240549569,57441.83482752414,147599440.1967963,-22705851.69884416,-9816809.711387439,147597719.7403619,-22712085.00498673,-9814679.194498625,-969882.7199753225,-620964.1135109961,-238052.6088740695,0,0,0
13 Sep 2024 10:38:35.536,30566.94346685331,57533.53612585925,147599338.6028282,-22703459.63506264,-9816234.324590696,147598112.3043174,-22709621.49549381,-9813611.346277229,-969881.6756195128,-620964.8084485345,-238052.9269629121,0,0,0
13 Sep 2024 10:40:07.255,30566.94452841577,57625.25512300199,147599223.9187331,-22701132.53587836,-9815630.890826819,147598504.8954797,-22707157.50353829,-9812543.288952721,-969880.6310613751,-620965.5035187416,-238053.2451125383,0,0,0
13 Sep 2024 10:41:38.992,30566.94559018854,57716.99228980578,147599101.5279376,-22698868.95105657,-9814994.452055756,147598897.5158356,-22704693.01646759,-9811475.017040642,-969879.5862953961,-620966.1987251937,-238053.5633245762,0,0,0
13 Sep 2024 10:43:10.749,30566.94665218218,57808.74854031717,147598976.8968388,-22696666.7407849,-9814320.394136358,147599290.1692674,-22702228.00972269,-9810406.519895509,-969878.5413112342,-620966.8940748163,-238053.8816021997,0,0,0
13 Sep 2024 10:44:42.523,30566.94771438972,57900.52327229641,147598855.5196864,-22694523.14530242,-9813604.509912159,147599682.853168,-22699762.4994791,-9809337.80452887,-969877.4961157441,-620967.5895630494,-238054.1999433171,0,0,0
13 Sep 2024 10:46:14.316,30566.94877680128,57992.31563078938,147598742.8587121,-22692434.78171765,-9812843.036078513,147600075.5638504,-22697296.50870165,-9808268.88089522,-969876.4507186115,-620968.2851833962,-238054.5183449611,0,0,0
13 Sep 2024 10:47:46.123,30566.94983938492,58084.12285731174,147598644.2878035,-22690397.71610228,-9812032.708450023,147600468.2894872,-22694830.11149377,-9807199.781115908,-969875.405151397,-620968.980914969,-238054.8367975652,0,0,0
13 Sep 2024 10:49:17.943,30566.95090211873,58175.94305807725,147598565.0315467,-22688407.44218197,-9811170.775075443,147600861.0219552,-22692363.35872955,-9806130.527243143,-969874.3594354987,-620969.6767434105,-238055.1552945618,0,0,0
13 Sep 2024 10:50:49.773,30566.95196496072,58267.77260676026,147598510.1117488,-22686458.98694918,-9810255.049726943,147601253.7457259,-22689896.34782859,-9805061.161505032,-969873.3136123121,-620970.3726412356,-238055.4738233667,0,0,0
13 Sep 2024 10:52:21.607,30566.95302785488,58359.60666186875,147598484.2912807,-22684546.95057161,-9809283.93494837,147601646.4400829,-22687429.2088573,-9803991.74028098,-969872.2677369416,-620971.0685717575,-238055.792367192,0,0,0
13 Sep 2024 10:53:53.442,30566.95409076357,58451.44197237678,147598492.0213203,-22682665.50683499,-9808256.411184052,147602039.0911196,-22684962.02915526,-9802922.301429722,-969871.2218464315,-620971.7645103373,-238056.1109147556,0,0,0
13 Sep 2024 10:55:25.273,30566.9551536199,58543.27275980031,147598537.3934372,-22680808.55199626,-9807172.093182579,147602431.674132,-22682494.9639641,-9801852.912243262,-969870.1760065556,-620972.460413184,-238056.4294460211,0,0,0
